as_of_date,state,ur_t0,ur_t1,ur_t2,ur_t3,ur_t4,ur_t5,ur_t6,ur_t7,ur_t8,ur_t9,ur_t10,ur_t11,ur_t12,ur_latest_obs,ur_lag_months,ur_mom1_chg,ur_mom3_chg,ur_yoy_chg
2024-10-01,Oregon,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,3.6,3.6,3.5,3.4,2024-08-01,2,-0.09999999999999964,-0.20000000000000018,0.6000000000000001
2024-11-01,Oregon,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,3.6,3.6,3.5,2024-09-01,2,0.0,-0.09999999999999964,0.5
2024-12-01,Oregon,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,3.6,3.6,2024-10-01,2,0.0,-0.09999999999999964,0.3999999999999999
2025-01-01,Oregon,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,3.6,2024-11-01,2,0.09999999999999964,0.09999999999999964,0.49999999999999956
2025-02-01,Oregon,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,2024-12-01,2,0.0,0.09999999999999964,0.39999999999999947
2025-03-01,Oregon,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,4.1,3.7,2024-12-01,3,0.0,0.09999999999999964,0.39999999999999947
2025-04-01,Oregon,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,4.2,2025-02-01,2,0.09999999999999964,0.40000000000000036,0.2999999999999998
2025-05-01,Oregon,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,4.2,2025-03-01,2,0.09999999999999964,0.5,0.39999999999999947
2025-06-01,Oregon,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,4.2,2025-04-01,2,0.10000000000000053,0.2999999999999998,0.5
2025-07-01,Oregon,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,4.1,4.2,2025-05-01,2,0.09999999999999964,0.2999999999999998,0.5999999999999996
2025-08-01,Oregon,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,4.1,2025-06-01,2,0.10000000000000053,0.3000000000000007,0.8000000000000007
2025-09-01,Oregon,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,4.1,2025-07-01,2,0.09999999999999964,0.2999999999999998,0.9000000000000004
2025-10-01,Oregon,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,2025-08-01,2,0.0,0.20000000000000018,1.0
2025-11-01,Oregon,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,2025-08-01,3,0.0,0.20000000000000018,1.0
2025-12-01,Oregon,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,4.0,2025-08-01,4,0.0,0.20000000000000018,1.0
2026-01-01,Oregon,5.2,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,4.0,4.0,2025-09-01,4,0.20000000000000018,0.2999999999999998,1.2000000000000002
2026-02-01,Oregon,5.2,5.2,5.2,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,2025-12-01,2,0.0,0.20000000000000018,1.1000000000000005
2026-03-01,Oregon,5.2,5.2,5.2,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,2025-12-01,3,0.0,0.20000000000000018,1.1000000000000005
2026-04-01,Oregon,5.2,5.2,5.2,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.1,4.1,2025-12-01,4,0.0,0.20000000000000018,1.1000000000000005
2026-05-01,Oregon,5.2,5.2,5.2,5.2,5.2,5.0,5.0,4.9,4.8,4.7,4.6,4.5,4.4,2026-02-01,3,0.0,0.0,0.7999999999999998
2026-06-01,Oregon,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.0,5.0,4.9,4.8,4.7,4.6,2026-04-01,2,0.0,0.0,0.6000000000000005
2008-08-01,Pennsylvania,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,4.5,4.5,4.5,4.3,4.1,2008-06-01,2,0.0,0.2999999999999998,1.1000000000000005
2008-09-01,Pennsylvania,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,4.5,4.5,4.5,4.3,2008-07-01,2,0.20000000000000018,0.40000000000000036,1.1000000000000005
2008-10-01,Pennsylvania,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,4.5,4.5,4.5,2008-08-01,2,0.39999999999999947,0.5999999999999996,1.2999999999999998
2008-11-01,Pennsylvania,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,4.5,4.5,2008-09-01,2,-0.09999999999999964,0.5,1.2000000000000002
2008-12-01,Pennsylvania,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,4.5,2008-10-01,2,0.09999999999999964,0.39999999999999947,1.2999999999999998
2009-01-01,Pennsylvania,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,4.2,2008-11-01,2,0.2999999999999998,0.2999999999999998,1.8999999999999995
2009-02-01,Pennsylvania,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,2008-12-01,2,0.6000000000000005,1.0,2.0
2009-03-01,Pennsylvania,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,4.8,4.7,2008-12-01,3,0.6000000000000005,1.0,2.0
2009-04-01,Pennsylvania,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,4.9,2009-02-01,2,0.5,1.4000000000000004,2.5999999999999996
2009-05-01,Pennsylvania,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,4.9,2009-03-01,2,0.2999999999999998,1.0999999999999996,2.8999999999999995
2009-06-01,Pennsylvania,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,5.0,2009-04-01,2,0.0,0.7999999999999998,2.8
2009-07-01,Pennsylvania,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,5.2,5.2,2009-05-01,2,0.39999999999999947,0.6999999999999993,2.999999999999999
2009-08-01,Pennsylvania,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,5.2,2009-06-01,2,0.10000000000000142,0.5000000000000009,3.1000000000000005
2009-09-01,Pennsylvania,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,5.4,2009-07-01,2,0.1999999999999993,0.7000000000000002,3.0999999999999996
2009-10-01,Pennsylvania,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,5.8,2009-08-01,2,0.09999999999999964,0.40000000000000036,2.8
2009-11-01,Pennsylvania,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,5.7,2009-09-01,2,0.20000000000000107,0.5,3.1000000000000005
2009-12-01,Pennsylvania,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,5.8,2009-10-01,2,0.0,0.3000000000000007,3.000000000000001
2010-01-01,Pennsylvania,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,6.1,2009-11-01,2,-0.3000000000000007,-0.09999999999999964,2.4000000000000004
2010-02-01,Pennsylvania,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,2009-12-01,2,0.40000000000000036,0.09999999999999964,2.2
2010-03-01,Pennsylvania,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,7.0,6.7,2009-12-01,3,0.40000000000000036,0.09999999999999964,2.2
2010-04-01,Pennsylvania,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,7.5,2010-02-01,2,0.09999999999999964,0.40000000000000036,1.4000000000000004
2010-05-01,Pennsylvania,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,7.8,2010-03-01,2,0.09999999999999964,0.09999999999999964,1.2000000000000002
2010-06-01,Pennsylvania,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,7.8,2010-04-01,2,0.0,0.1999999999999993,1.2000000000000002
2010-07-01,Pennsylvania,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,8.3,8.2,2010-05-01,2,0.09999999999999964,0.1999999999999993,0.9000000000000004
2010-08-01,Pennsylvania,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,8.3,2010-06-01,2,0.09999999999999964,0.1999999999999993,0.8999999999999986
2010-09-01,Pennsylvania,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,8.5,2010-07-01,2,0.10000000000000142,0.3000000000000007,0.8000000000000007
2010-10-01,Pennsylvania,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,8.6,2010-08-01,2,-0.10000000000000142,0.09999999999999964,0.5999999999999996
2010-11-01,Pennsylvania,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,8.8,2010-09-01,2,-0.1999999999999993,-0.1999999999999993,0.1999999999999993
2010-12-01,Pennsylvania,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,8.8,2010-10-01,2,-0.1999999999999993,-0.5,0.0
2011-01-01,Pennsylvania,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,8.5,2010-11-01,2,-0.20000000000000107,-0.5999999999999996,0.09999999999999964
2011-02-01,Pennsylvania,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,2010-12-01,2,-0.09999999999999964,-0.5,-0.40000000000000036
2011-03-01,Pennsylvania,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,8.8,8.9,2010-12-01,3,-0.09999999999999964,-0.5,-0.40000000000000036
2011-04-01,Pennsylvania,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,8.9,2011-02-01,2,-0.1999999999999993,-0.5999999999999996,-0.9000000000000004
2011-05-01,Pennsylvania,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,9.0,2011-03-01,2,-0.20000000000000018,-0.7000000000000002,-1.2000000000000002
2011-06-01,Pennsylvania,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,9.0,2011-04-01,2,-0.2999999999999998,-0.6999999999999993,-1.5
2011-07-01,Pennsylvania,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,9.2,9.1,2011-05-01,2,-0.09999999999999964,-0.5999999999999996,-1.6999999999999993
2011-08-01,Pennsylvania,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,9.2,2011-06-01,2,0.1999999999999993,-0.20000000000000018,-1.5999999999999996
2011-09-01,Pennsylvania,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,9.3,2011-07-01,2,0.20000000000000018,0.2999999999999998,-1.5000000000000009
2011-10-01,Pennsylvania,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,9.2,2011-08-01,2,0.39999999999999947,0.7999999999999989,-1.0
2011-11-01,Pennsylvania,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,9.0,2011-09-01,2,0.10000000000000142,0.7000000000000011,-0.6999999999999993
2011-12-01,Pennsylvania,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,8.8,2011-10-01,2,-0.20000000000000107,0.2999999999999998,-0.7000000000000011
2012-01-01,Pennsylvania,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,8.6,2011-11-01,2,-0.1999999999999993,-0.29999999999999893,-0.6999999999999993
2012-02-01,Pennsylvania,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,2011-12-01,2,-0.3000000000000007,-0.7000000000000011,-0.9000000000000004
2012-03-01,Pennsylvania,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,8.2,8.5,2011-12-01,3,-0.3000000000000007,-0.7000000000000011,-0.9000000000000004
2012-04-01,Pennsylvania,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,8.0,2012-02-01,2,0.0,-0.3000000000000007,-0.40000000000000036
2012-05-01,Pennsylvania,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,7.8,2012-03-01,2,-0.09999999999999964,-0.09999999999999964,-0.2999999999999998
2012-06-01,Pennsylvania,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,7.5,2012-04-01,2,-0.09999999999999964,-0.1999999999999993,-0.09999999999999964
2012-07-01,Pennsylvania,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,7.6,7.4,2012-05-01,2,0.0,-0.1999999999999993,0.0
2012-08-01,Pennsylvania,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,7.6,2012-06-01,2,0.09999999999999964,0.0,-0.09999999999999964
2012-09-01,Pennsylvania,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,7.8,2012-07-01,2,0.40000000000000036,0.5,0.10000000000000053
2012-10-01,Pennsylvania,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,8.2,2012-08-01,2,0.1999999999999993,0.6999999999999993,-0.09999999999999964
2012-11-01,Pennsylvania,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,8.3,2012-09-01,2,0.09999999999999964,0.6999999999999993,-0.10000000000000142
2012-12-01,Pennsylvania,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,8.1,2012-10-01,2,-0.09999999999999964,0.1999999999999993,0.0
2013-01-01,Pennsylvania,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,7.9,2012-11-01,2,-0.2999999999999998,-0.2999999999999998,-0.10000000000000053
2013-02-01,Pennsylvania,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,2012-12-01,2,0.10000000000000053,-0.29999999999999893,0.3000000000000007
2013-03-01,Pennsylvania,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,7.6,7.6,2012-12-01,3,0.10000000000000053,-0.29999999999999893,0.3000000000000007
2013-04-01,Pennsylvania,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,7.6,2013-02-01,2,-0.09999999999999964,0.2999999999999998,0.5
2013-05-01,Pennsylvania,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,7.5,2013-03-01,2,-0.1999999999999993,0.0,0.40000000000000036
2013-06-01,Pennsylvania,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,7.4,2013-04-01,2,-0.3000000000000007,-0.5999999999999996,0.1999999999999993
2013-07-01,Pennsylvania,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,7.5,7.4,2013-05-01,2,-0.09999999999999964,-0.5999999999999996,0.09999999999999964
2013-08-01,Pennsylvania,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,7.5,2013-06-01,2,0.0,-0.40000000000000036,0.0
2013-09-01,Pennsylvania,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,7.9,2013-07-01,2,0.0,-0.09999999999999964,-0.40000000000000036
2013-10-01,Pennsylvania,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,2013-08-01,2,0.20000000000000018,0.20000000000000018,-0.39999999999999947
2013-11-01,Pennsylvania,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,8.2,8.1,2013-08-01,3,0.20000000000000018,0.20000000000000018,-0.39999999999999947
2013-12-01,Pennsylvania,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,8.1,2013-10-01,2,-0.09999999999999964,0.0,-0.5999999999999996
2014-01-01,Pennsylvania,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,7.8,2013-11-01,2,-0.20000000000000018,-0.40000000000000036,-0.5
2014-02-01,Pennsylvania,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,2013-12-01,2,-0.39999999999999947,-0.6999999999999993,-1.0
2014-03-01,Pennsylvania,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,8.1,8.2,7.9,2013-12-01,3,-0.39999999999999947,-0.6999999999999993,-1.0
2014-04-01,Pennsylvania,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,8.1,2014-02-01,2,-0.20000000000000018,-1.0999999999999996,-1.8999999999999995
2014-05-01,Pennsylvania,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,7.9,2014-03-01,2,-0.20000000000000018,-0.9000000000000004,-1.9000000000000004
2014-06-01,Pennsylvania,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,7.6,2014-04-01,2,-0.2999999999999998,-0.7000000000000002,-1.8999999999999995
2014-07-01,Pennsylvania,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,7.5,7.5,2014-05-01,2,-0.10000000000000053,-0.6000000000000005,-1.9000000000000004
2014-08-01,Pennsylvania,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,7.5,2014-06-01,2,0.0,-0.40000000000000036,-1.9000000000000004
2014-09-01,Pennsylvania,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,7.5,2014-07-01,2,0.10000000000000053,0.0,-1.7999999999999998
2014-10-01,Pennsylvania,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,7.7,2014-08-01,2,0.09999999999999964,0.20000000000000018,-1.9000000000000004
2014-11-01,Pennsylvania,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,7.6,2014-09-01,2,-0.09999999999999964,0.10000000000000053,-1.8999999999999995
2014-12-01,Pennsylvania,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,7.5,2014-10-01,2,-0.2999999999999998,-0.2999999999999998,-2.0999999999999996
2015-01-01,Pennsylvania,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,7.3,2014-11-01,2,-0.3000000000000007,-0.7000000000000002,-2.2
2015-02-01,Pennsylvania,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,2014-12-01,2,-0.2999999999999998,-0.9000000000000004,-2.1000000000000005
2015-03-01,Pennsylvania,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,6.4,6.9,2014-12-01,3,-0.2999999999999998,-0.9000000000000004,-2.1000000000000005
2015-04-01,Pennsylvania,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,6.2,2015-02-01,2,0.10000000000000053,0.10000000000000053,-1.0
2015-05-01,Pennsylvania,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,6.0,2015-03-01,2,0.09999999999999964,0.5,-0.7000000000000002
2015-06-01,Pennsylvania,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,5.7,2015-04-01,2,0.0,0.20000000000000018,-0.40000000000000036
2015-07-01,Pennsylvania,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,5.6,5.6,2015-05-01,2,0.10000000000000053,0.20000000000000018,-0.1999999999999993
2015-08-01,Pennsylvania,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,5.6,2015-06-01,2,0.0,0.10000000000000053,-0.1999999999999993
2015-09-01,Pennsylvania,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,5.7,2015-07-01,2,0.0,0.10000000000000053,-0.2999999999999998
2015-10-01,Pennsylvania,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,5.8,2015-08-01,2,0.0,0.0,-0.39999999999999947
2015-11-01,Pennsylvania,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,5.7,2015-09-01,2,-0.10000000000000053,-0.10000000000000053,-0.40000000000000036
2015-12-01,Pennsylvania,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,5.4,2015-10-01,2,-0.20000000000000018,-0.3000000000000007,-0.3000000000000007
2016-01-01,Pennsylvania,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,5.1,2015-11-01,2,-0.09999999999999964,-0.40000000000000036,-0.09999999999999964
2016-02-01,Pennsylvania,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,2015-12-01,2,-0.20000000000000018,-0.5,0.0
2016-03-01,Pennsylvania,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.1,4.8,2015-12-01,3,-0.20000000000000018,-0.5,0.0
2016-04-01,Pennsylvania,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.2,2016-02-01,2,0.0,-0.40000000000000036,-0.6000000000000005
2016-05-01,Pennsylvania,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,5.3,2016-03-01,2,0.3000000000000007,0.10000000000000053,-0.39999999999999947
2016-06-01,Pennsylvania,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,5.3,2016-04-01,2,0.39999999999999947,0.7000000000000002,0.0
2016-07-01,Pennsylvania,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,5.4,5.4,2016-05-01,2,0.20000000000000018,0.9000000000000004,0.09999999999999964
2016-08-01,Pennsylvania,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,5.4,2016-06-01,2,0.09999999999999964,0.6999999999999993,0.1999999999999993
2016-09-01,Pennsylvania,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,5.4,2016-07-01,2,0.0,0.2999999999999998,0.1999999999999993
2016-10-01,Pennsylvania,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,5.4,2016-08-01,2,0.10000000000000053,0.20000000000000018,0.2999999999999998
2016-11-01,Pennsylvania,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,5.3,2016-09-01,2,0.0,0.10000000000000053,0.40000000000000036
2016-12-01,Pennsylvania,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,5.1,2016-10-01,2,0.09999999999999964,0.20000000000000018,0.7000000000000002
2017-01-01,Pennsylvania,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,5.0,2016-11-01,2,-0.09999999999999964,0.0,0.7000000000000002
2017-02-01,Pennsylvania,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,2016-12-01,2,-0.10000000000000053,-0.10000000000000053,0.7999999999999998
2017-03-01,Pennsylvania,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,4.6,4.8,2016-12-01,3,-0.10000000000000053,-0.10000000000000053,0.7999999999999998
2017-04-01,Pennsylvania,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,4.6,2017-02-01,2,-0.20000000000000018,-0.7000000000000002,0.40000000000000036
2017-05-01,Pennsylvania,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,4.9,2017-03-01,2,-0.20000000000000018,-0.7999999999999998,-0.10000000000000053
2017-06-01,Pennsylvania,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,5.3,2017-04-01,2,0.10000000000000053,-0.2999999999999998,-0.39999999999999947
2017-07-01,Pennsylvania,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,5.6,5.5,2017-05-01,2,0.09999999999999964,0.0,-0.5
2017-08-01,Pennsylvania,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,5.6,2017-06-01,2,0.0,0.20000000000000018,-0.5999999999999996
2017-09-01,Pennsylvania,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,5.6,2017-07-01,2,0.0,0.09999999999999964,-0.5999999999999996
2017-10-01,Pennsylvania,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,5.7,2017-08-01,2,-0.09999999999999964,-0.09999999999999964,-0.7999999999999998
2017-11-01,Pennsylvania,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,5.7,2017-09-01,2,-0.10000000000000053,-0.20000000000000018,-0.9000000000000004
2017-12-01,Pennsylvania,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,5.8,2017-10-01,2,-0.09999999999999964,-0.2999999999999998,-1.0999999999999996
2018-01-01,Pennsylvania,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,5.7,2017-11-01,2,-0.10000000000000053,-0.3000000000000007,-1.1000000000000005
2018-02-01,Pennsylvania,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,2017-12-01,2,0.10000000000000053,-0.09999999999999964,-0.8999999999999995
2018-03-01,Pennsylvania,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,5.2,5.6,2017-12-01,3,0.10000000000000053,-0.09999999999999964,-0.8999999999999995
